theme_set_id,theme_synonym_id,pattern,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,n_in_min
01_11_22,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_11_23,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_11_24,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
01_11_25,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_11_26,6677368,350871462040251453,3,2,1,0,7,4,3,0,4,2,3,2,1,2,-2,0,0,2,0,0,6,6,1,2,3,4,15
01_12_13,6639227,802351467104427102,3,0,4,0,3,7,4,0,3,4,1,5,4,1,-4,0,0,1,0,0,6,1,4,1,1,0,2
01_12_14,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
01_12_15,6693783,264803175452404550,3,2,4,0,9,4,3,0,3,2,1,5,1,2,-2,0,0,1,0,2,4,1,3,2,1,1,6
01_12_16,6227727,027814356042551031,2,0,5,0,8,6,5,4,2,3,2,6,1,1,-3,4,1,2,1,0,6,0,4,0,0,0,1
01_12_17,6209677,307526814004442551,2,0,4,0,5,3,4,4,2,3,3,5,1,1,-3,1,4,3,2,0,5,1,2,3,1,2,10
01_12_18,6696585,021537864044444211,3,3,3,0,5,4,3,2,3,3,2,4,1,2,-3,0,1,3,1,0,5,2,3,4,2,2,9
01_12_19,6209677,307526814004442551,2,0,4,0,5,3,4,4,2,3,3,5,1,1,-3,1,4,3,2,0,5,1,2,3,1,2,10
01_12_20,6701975,806754312104421431,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,1,0,3,1,2,4,2,2,2,19
01_12_21,6377436,356021874044047521,2,1,5,0,6,5,3,0,3,3,3,6,1,2,-3,0,0,1,0,1,7,2,1,3,2,1,12
01_12_22,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_12_23,6693666,027351864051024211,3,2,4,0,5,7,5,0,3,4,2,5,1,2,-4,0,0,2,0,0,6,1,4,1,1,0,17
01_12_24,6693608,536208174404704571,3,2,4,0,5,3,3,0,3,3,3,5,1,2,-3,0,0,2,0,0,6,1,1,4,2,2,10
01_12_25,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
01_12_26,6590188,241756803244432404,3,0,2,0,3,3,3,0,3,4,1,4,4,1,-4,0,0,0,0,2,4,3,3,3,0,3,2
01_13_14,6681275,512837064032104551,3,2,1,0,7,9,5,0,3,5,1,1,4,3,-5,0,0,2,0,0,5,2,3,1,2,2,11
01_13_15,6696634,801756234102646352,4,0,1,0,3,6,3,0,4,3,2,2,3,1,-3,0,0,1,0,0,4,5,2,2,3,3,2
01_13_16,6480039,534086712351020570,3,0,1,0,3,6,4,2,4,4,1,3,4,1,-4,2,0,1,1,0,5,1,4,3,1,2,1
01_13_17,6589789,024135687051103625,3,0,2,0,2,6,5,2,3,4,2,3,4,1,-4,1,1,1,1,0,5,3,4,3,2,1,3
01_13_18,6681275,512837064032104551,3,2,1,0,7,9,5,0,3,5,1,1,4,3,-5,0,0,2,0,0,5,2,3,1,2,2,11
01_13_19,6472477,512837460022144014,2,3,1,0,9,9,5,6,2,5,0,1,4,2,-5,1,0,3,2,1,3,2,5,1,1,2,7
01_13_20,6696652,503187462104416120,4,0,1,0,3,6,4,0,4,4,1,3,4,1,-4,0,0,0,0,1,3,3,2,3,1,2,1
01_13_21,4882250,037854261551424317,1,1,2,0,3,7,3,0,2,5,0,4,5,2,-5,0,0,1,0,0,8,1,3,2,0,2,3
01_13_22,6696665,035726814042511262,4,0,1,0,3,6,4,0,4,4,1,3,4,1,-4,0,0,1,0,0,5,3,4,3,1,2,7
01_13_23,6696665,035726814042511262,4,0,1,0,3,6,4,0,4,4,1,3,4,1,-4,0,0,1,0,0,5,3,4,3,1,2,7
01_13_24,6696665,035726814042511262,4,0,1,0,3,6,4,0,4,4,1,3,4,1,-4,0,0,1,0,0,5,3,4,3,1,2,7
01_13_25,6696634,801756234102646352,4,0,1,0,3,6,3,0,4,3,2,2,3,1,-3,0,0,1,0,0,4,5,2,2,3,3,2
01_13_26,5017254,853617042144216450,2,0,1,0,3,6,3,3,2,4,1,1,4,1,-4,1,1,0,1,2,3,3,2,1,2,4,6
01_14_15,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_14_16,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_14_17,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_14_18,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_14_19,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_14_20,6702580,384725016022510037,4,2,1,0,8,7,5,0,4,2,2,2,1,3,-2,0,0,1,0,2,5,3,2,2,2,2,6
01_14_21,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_14_22,5336835,053874261044254055,2,0,1,0,6,3,1,0,5,3,2,3,1,4,-3,0,0,0,0,1,7,6,1,3,3,4,7
01_14_23,6702627,082537164022146511,4,3,1,0,8,6,4,0,4,4,1,3,2,3,-4,0,0,2,0,0,5,3,4,3,1,2,10
01_14_24,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
01_14_25,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_14_26,5336835,053874261044254055,2,0,1,0,6,3,1,0,5,3,2,3,1,4,-3,0,0,0,0,1,7,6,1,3,3,4,7
01_15_16,6068031,132607584257606354,2,0,2,0,9,3,3,5,2,1,1,4,1,1,-1,5,0,1,1,1,4,2,2,3,1,2,2
01_15_17,6689795,381742560021536460,3,2,2,0,7,5,4,1,3,1,3,3,1,2,-1,1,2,1,1,2,2,3,1,3,3,2,8
01_15_18,6696528,036257841004414300,3,3,2,0,8,6,5,2,3,1,2,3,1,2,-1,2,1,3,1,0,5,2,4,3,2,1,5
01_15_19,5672192,352764018027532030,2,0,1,0,9,6,6,6,2,1,2,3,1,1,-1,2,3,3,3,1,3,1,5,2,1,1,9
01_15_20,6702580,384725016022510037,4,2,1,0,8,7,5,0,4,2,2,2,1,3,-2,0,0,1,0,2,5,3,2,2,2,2,6
01_15_21,6693563,351674028021511050,3,2,3,0,9,8,5,0,3,1,2,4,1,2,-1,0,0,2,0,0,6,1,4,2,2,0,7
01_15_22,6689362,350872461040257450,3,2,2,0,7,3,3,0,3,1,3,3,1,2,-1,0,0,2,0,1,5,5,1,3,3,3,17
01_15_23,5672192,352764018027532030,2,0,1,0,9,6,6,6,2,1,2,3,1,1,-1,2,3,3,3,1,3,1,5,2,1,1,9
01_15_24,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
01_15_25,6695198,506134278404251570,3,3,1,0,8,5,3,2,3,1,2,3,1,2,-1,1,1,2,1,2,1,2,3,3,3,2,23
01_15_26,6689362,350872461040257450,3,2,2,0,7,3,3,0,3,1,3,3,1,2,-1,0,0,2,0,1,5,5,1,3,3,3,17
01_16_17,4409849,350182674040257055,1,0,3,0,5,2,4,9,1,2,3,4,1,0,-2,3,6,0,2,0,5,2,3,4,1,3,2
01_16_18,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
01_16_19,4745191,027138465042144000,1,0,4,0,9,7,5,15,1,3,1,5,2,0,-3,5,0,0,3,0,5,0,5,0,0,0,5
01_16_20,6701975,806754312104421431,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,1,0,3,1,2,4,2,2,2,19
01_16_21,1827422,201863745451444040,0,0,4,0,11,7,3,7,1,2,0,4,1,1,-2,7,0,1,1,0,8,2,3,2,1,1,19
01_16_22,6576712,056874231044254050,3,0,1,0,8,4,2,0,4,2,2,2,1,3,-2,0,0,1,0,2,3,6,2,2,3,4,27
01_16_23,6693900,054867312022201431,3,3,1,0,10,9,5,3,3,3,1,3,2,2,-3,3,0,3,1,0,2,1,5,2,1,1,9
01_16_24,5596325,526347018441542030,2,0,1,0,8,5,3,4,2,2,2,4,1,1,-2,4,1,1,1,1,6,1,1,4,2,2,2
01_16_25,6696271,056287314044414431,3,3,2,0,7,5,3,2,3,2,2,3,1,2,-2,2,1,3,1,0,5,4,3,3,3,2,7
01_16_26,6477906,012734586031554421,3,0,1,0,3,4,3,2,3,4,2,2,2,1,-4,2,1,1,1,0,5,3,2,2,2,4,3
01_17_18,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
01_17_19,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
01_17_20,6701975,806754312104421431,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,1,0,3,1,2,4,2,2,2,19
01_17_21,6209677,307526814004442551,2,0,4,0,5,3,4,4,2,3,3,5,1,1,-3,1,4,3,2,0,5,1,2,3,1,2,10
01_17_22,6576712,056874231044254050,3,0,1,0,8,4,2,0,4,2,2,2,1,3,-2,0,0,1,0,2,3,6,2,2,3,4,27
01_17_23,6695875,081726354021522031,3,3,1,0,9,7,6,2,3,2,2,2,1,2,-2,1,2,3,2,0,4,3,5,2,1,2,7
01_17_24,6478207,032586714004423752,3,0,1,0,3,4,4,1,3,3,3,4,3,1,-3,0,2,0,1,0,5,3,2,4,2,2,1
01_17_25,5508539,350168472040271072,2,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,4,3,2,0,5,5,3,2,3,3,1
01_17_26,5156854,057314862044025511,2,0,1,0,5,3,4,4,2,3,3,3,1,1,-3,2,4,1,1,1,2,4,3,3,1,4,3
01_18_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
01_18_20,6702007,806217453104214004,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,2,0,2,2,2,4,2,2,2,1
01_18_21,6694684,053861274040251371,3,3,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,2,3,1,0,5,5,3,2,3,3,17
01_18_22,6694684,053861274040251371,3,3,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,2,3,1,0,5,5,3,2,3,3,17
01_18_23,6696629,052837164022144311,3,4,1,0,9,7,5,4,3,3,1,2,2,2,-3,0,0,4,2,0,4,2,5,2,1,2,17
01_18_24,6696585,021537864044444211,3,3,3,0,5,4,3,2,3,3,2,4,1,2,-3,0,1,3,1,0,5,2,3,4,2,2,9
01_18_25,6694684,053861274040251371,3,3,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,2,3,1,0,5,5,3,2,3,3,17
01_18_26,6677368,350871462040251453,3,2,1,0,7,4,3,0,4,2,3,2,1,2,-2,0,0,2,0,0,6,6,1,2,3,4,15
01_19_20,6701975,806754312104421431,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,1,0,3,1,2,4,2,2,2,19
01_19_21,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
01_19_22,6576712,056874231044254050,3,0,1,0,8,4,2,0,4,2,2,2,1,3,-2,0,0,1,0,2,3,6,2,2,3,4,27
01_19_23,5672192,352764018027532030,2,0,1,0,9,6,6,6,2,1,2,3,1,1,-1,2,3,3,3,1,3,1,5,2,1,1,9
01_19_24,6696585,021537864044444211,3,3,3,0,5,4,3,2,3,3,2,4,1,2,-3,0,1,3,1,0,5,2,3,4,2,2,9
01_19_25,6695198,506134278404251570,3,3,1,0,8,5,3,2,3,1,2,3,1,2,-1,1,1,2,1,2,1,2,3,3,3,2,23
01_19_26,6477906,012734586031554421,3,0,1,0,3,4,3,2,3,4,2,2,2,1,-4,2,1,1,1,0,5,3,2,2,2,4,3
01_20_21,6702580,384725016022510037,4,2,1,0,8,7,5,0,4,2,2,2,1,3,-2,0,0,1,0,2,5,3,2,2,2,2,6
01_20_22,6698059,015624783021532704,4,0,1,0,5,7,4,0,4,2,1,2,2,2,-2,0,0,0,0,2,4,4,4,2,2,2,1
01_20_23,6701975,806754312104421431,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,1,0,3,1,2,4,2,2,2,19
01_20_24,6702450,037562418044211070,4,2,1,0,8,6,4,0,4,3,1,3,1,3,-3,0,0,1,0,2,3,3,4,3,1,2,1
01_20_25,6702423,506134872404251351,4,2,1,0,8,6,3,0,4,2,2,2,1,3,-2,0,0,1,0,2,1,3,3,2,3,3,2
01_20_26,6701975,806754312104421431,4,2,1,0,6,7,4,0,4,3,1,2,1,2,-3,0,0,1,0,3,1,2,4,2,2,2,19
01_21_22,6677368,350871462040251453,3,2,1,0,7,4,3,0,4,2,3,2,1,2,-2,0,0,2,0,0,6,6,1,2,3,4,15
01_21_23,6538153,012357846031022210,3,0,1,0,5,9,6,2,3,4,2,3,3,1,-4,2,1,2,1,0,5,1,5,2,1,1,4
01_21_24,6202412,036257184004744455,2,0,4,0,3,1,2,0,3,3,3,5,2,1,-3,0,0,0,0,1,7,4,1,5,2,3,10
01_21_25,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_21_26,6677368,350871462040251453,3,2,1,0,7,4,3,0,4,2,3,2,1,2,-2,0,0,2,0,0,6,6,1,2,3,4,15
01_22_23,6700287,014352768022030550,4,0,1,0,8,7,5,0,4,2,2,2,1,3,-2,0,0,2,0,0,5,4,4,2,2,2,2
01_22_24,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
01_22_25,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_22_26,6576712,056874231044254050,3,0,1,0,8,4,2,0,4,2,2,2,1,3,-2,0,0,1,0,2,3,6,2,2,3,4,27
01_23_24,6702627,082537164022146511,4,3,1,0,8,6,4,0,4,4,1,3,2,3,-4,0,0,2,0,0,5,3,4,3,1,2,10
01_23_25,6702194,084721563022510460,4,2,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,0,2,0,0,5,5,3,2,3,3,20
01_23_26,6520260,031584726002421531,3,0,1,0,5,6,5,0,3,3,3,2,2,1,-3,0,4,1,2,0,4,4,4,2,2,3,8
01_24_25,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
01_24_26,6592537,083512674044431554,3,0,2,0,4,3,2,0,3,3,2,3,1,1,-3,0,0,0,0,2,4,5,1,3,2,4,7
01_25_26,6576712,056874231044254050,3,0,1,0,8,4,2,0,4,2,2,2,1,3,-2,0,0,1,0,2,3,6,2,2,3,4,27
02_03_04,6693666,027351864051024211,3,2,4,0,5,7,5,0,3,4,2,5,1,2,-4,0,0,2,0,0,6,1,4,1,1,0,17
02_03_05,6461756,380567412027213076,2,2,4,0,11,9,5,0,2,3,1,4,2,2,-3,0,0,1,0,2,7,1,4,1,1,0,10
02_03_06,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_03_07,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_03_08,1891287,280753164455014701,0,0,5,0,10,8,4,12,1,4,0,5,2,1,-4,6,0,2,2,0,7,0,4,0,0,0,11
02_03_09,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
02_03_10,6693690,503821467004144011,3,2,4,0,6,7,4,0,3,5,1,5,3,2,-5,0,0,2,0,0,6,1,2,1,1,0,4
02_03_11,6693608,536208174404704571,3,2,4,0,5,3,3,0,3,3,3,5,1,2,-3,0,0,2,0,0,6,1,1,4,2,2,10
02_03_12,6377436,356021874044047521,2,1,5,0,6,5,3,0,3,3,3,6,1,2,-3,0,0,1,0,1,7,2,1,3,2,1,12
02_03_13,4982153,023487651564352626,1,1,5,0,5,8,3,0,2,5,0,5,4,2,-5,0,0,1,0,1,8,1,1,1,1,0,8
02_03_14,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
02_03_15,6473644,145736802221644376,2,3,2,0,11,8,4,4,2,1,0,2,1,2,-1,4,0,3,1,0,6,2,4,2,2,1,7
02_03_16,1896406,201854736454434051,0,0,5,0,8,6,3,7,1,4,0,5,1,1,-4,7,0,0,1,0,8,1,3,1,0,1,9
02_03_17,4685778,531026874402040510,1,0,4,0,4,6,5,9,1,3,3,5,1,0,-3,0,6,0,3,0,5,1,4,2,1,1,23
02_03_18,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_03_19,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
02_03_20,6461756,380567412027213076,2,2,4,0,11,9,5,0,2,3,1,4,2,2,-3,0,0,1,0,2,7,1,4,1,1,0,10
02_03_21,4982153,023487651564352626,1,1,5,0,5,8,3,0,2,5,0,5,4,2,-5,0,0,1,0,1,8,1,1,1,1,0,8
02_03_22,6475707,853721460144644014,2,3,3,0,7,6,3,3,2,4,1,3,2,2,-4,0,1,3,1,0,6,3,2,3,2,2,1
02_03_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_03_24,6693608,536208174404704571,3,2,4,0,5,3,3,0,3,3,3,5,1,2,-3,0,0,2,0,0,6,1,1,4,2,2,10
02_03_25,6696271,056287314044414431,3,3,2,0,7,5,3,2,3,2,2,3,1,2,-2,2,1,3,1,0,5,4,3,3,3,2,7
02_03_26,6461155,432657081350646556,2,2,3,0,9,6,2,0,3,4,1,3,3,2,-4,0,0,1,0,2,7,4,2,3,2,3,3
02_04_05,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_04_06,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_04_07,6476235,314586270022132376,2,4,1,0,8,9,6,4,2,4,1,1,2,2,-4,0,2,4,2,0,4,3,5,1,1,2,24
02_04_08,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_04_09,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
02_04_10,6472477,512837460022144014,2,3,1,0,9,9,5,6,2,5,0,1,4,2,-5,1,0,3,2,1,3,2,5,1,1,2,7
02_04_11,6694684,053861274040251371,3,3,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,2,3,1,0,5,5,3,2,3,3,17
02_04_12,6696585,021537864044444211,3,3,3,0,5,4,3,2,3,3,2,4,1,2,-3,0,1,3,1,0,5,2,3,4,2,2,9
02_04_13,6472477,512837460022144014,2,3,1,0,9,9,5,6,2,5,0,1,4,2,-5,1,0,3,2,1,3,2,5,1,1,2,7
02_04_14,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
02_04_15,6695198,506134278404251570,3,3,1,0,8,5,3,2,3,1,2,3,1,2,-1,1,1,2,1,2,1,2,3,3,3,2,23
02_04_16,6473644,145736802221644376,2,3,2,0,11,8,4,4,2,1,0,2,1,2,-1,4,0,3,1,0,6,2,4,2,2,1,7
02_04_17,6471512,580726314425522031,2,3,1,0,9,8,5,2,2,3,2,1,2,2,-3,0,4,3,2,0,4,4,4,1,2,3,4
02_04_18,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_04_19,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_04_20,6475947,130687542257016310,2,4,1,0,10,9,5,6,2,3,0,1,1,2,-3,1,0,3,2,2,3,3,5,1,1,2,8
02_04_21,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_04_22,6694684,053861274040251371,3,3,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,2,3,1,0,5,5,3,2,3,3,17
02_04_23,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_04_24,6696585,021537864044444211,3,3,3,0,5,4,3,2,3,3,2,4,1,2,-3,0,1,3,1,0,5,2,3,4,2,2,9
02_04_25,6695198,506134278404251570,3,3,1,0,8,5,3,2,3,1,2,3,1,2,-1,1,1,2,1,2,1,2,3,3,3,2,23
02_04_26,6677368,350871462040251453,3,2,1,0,7,4,3,0,4,2,3,2,1,2,-2,0,0,2,0,0,6,6,1,2,3,4,15
02_05_06,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_05_07,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_05_08,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_09,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_10,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_11,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_12,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_13,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_14,6435039,528376410201464066,2,2,2,0,11,8,3,0,4,3,0,2,2,4,-3,0,0,1,0,2,7,4,3,2,2,2,4
02_05_15,6473644,145736802221644376,2,3,2,0,11,8,4,4,2,1,0,2,1,2,-1,4,0,3,1,0,6,2,4,2,2,1,7
02_05_16,6473644,145736802221644376,2,3,2,0,11,8,4,4,2,1,0,2,1,2,-1,4,0,3,1,0,6,2,4,2,2,1,7
02_05_17,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_18,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_19,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_20,6473557,354160827022204301,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,1,1,2,1,2,4,2,5,2,1,1,15
02_05_21,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_05_22,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_23,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_24,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_25,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_05_26,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_06_07,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_08,4881497,507628143252320335,1,1,2,0,11,11,5,8,2,3,0,2,1,2,-3,3,0,1,1,1,6,2,5,2,1,1,1
02_06_09,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_10,6473733,514362807022500241,2,3,2,0,6,11,5,4,2,5,0,2,3,2,-5,0,0,3,1,0,6,1,5,2,1,1,1
02_06_11,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_12,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_13,6424641,582134067032251571,2,2,1,0,9,11,4,0,3,5,0,2,4,3,-5,0,0,1,0,2,7,2,4,2,2,1,25
02_06_14,6424641,582134067032251571,2,2,1,0,9,11,4,0,3,5,0,2,4,3,-5,0,0,1,0,2,7,2,4,2,2,1,25
02_06_15,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_16,6439161,530817462355121031,2,2,2,0,6,11,5,4,2,5,0,2,3,2,-5,4,0,1,1,0,6,1,5,2,1,1,4
02_06_17,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_18,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
02_06_19,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
02_06_20,6473557,354160827022204301,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,1,1,2,1,2,4,2,5,2,1,1,15
02_06_21,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
02_06_22,6693911,528673041221644500,3,3,1,0,11,9,4,0,3,2,0,1,1,3,-2,0,0,2,0,0,6,4,3,1,2,2,4
02_06_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
